user_id,user_name,review_text,helpful_votes,funny_votes,recommendation,date_posted
76561197995775517,The_Engineer,"Pros: - It is easy to build - There are plenty of options to build - even in several stories, basement included. - The job opportunities seems to be many - Whether it is a plus or a minus, I do not know - but the sim-logic is pretty much the same - it looks pretty - You can pay taxes over the computer - You can to a great extend customize your Sims when you create them Cons: - It will be launched through Origin. So, if you can find it cheaper on Origin, buy it there - there are no achievements, a couple of cards, but that it all you get from buying it on Steam. So, unless you really need it to be in your Steam library, there is little point in buying it for steam if you can find it cheaper for Origin - The house maid seems pretty incompetent - You cannot make either the housemaid or the gardener come several time a week or even decide which day they should come - The game crash ever so often (my system should be well capable of running it, and yet it has it by, among others, crashing every first time I launch it) and it crash randomly when I play - It will be really expensive if you want all of the DLCs - Sims have it by cancelling whatever commands you queued up for no reason at all - The plants do not seem to live that long without constant care - It seems there is no auto-save - which would be greatly appreciated since the game crash so often - If you lock you door, and then go somewhere else, when you come back, all of your ""guests"" (read hostages) are gone - I guess at some point, it will just be rinse and repeat, but I am not entirely sure on that one yet. Conclusion: It is pretty fun to make your sim(s) go on all sorts of mischief and terrorizing the neighborhood, but that it still crashes ever so often despite its release in 2017 - I wonder why EA has not fixed this issue yet - of if they ever will. With that said, if you can deal with the fact that the game often crashes, sure, it is a great game. Though, I would not buy it other than on sale. Same with the DLCs.",4,0,-1,"February 12, 2021"
76561198080110229,Kiblejob,i got sims 4 during the holiday sale for like 6 dollars. why is each expansion like 10X the price i got the game for?,6,0,-1,"January 31, 2021"
aPatheticGeorge,aPatheticGeorge,Do not support EA. They do not support you.,3,0,-1,January 2
76561198288826662,JibbFigg,"Discounts are the only time its worth it. I wouldn't buy any DLC if they're at their original price (unless you want to), when in like a month or so it'll be 50% off. I enjoy The Sims series a lot, but holy moley, ~800 dollars worth of DLC... It's not required, but the base game feels very empty without at least a couple. I have a few (bought when on discount) and it feels so much better than just the base game. Even some of the item DLCs like Laundry Day make the game more immersive and enjoyable for me, but 10 dollars to wash my sims clothes is silly, I bought it when it was discounted to 5 dollars. Also I hear the Bust the Dust DLC is kinda broken or just annoying, just a heads up.",2,0,1,"September 28, 2021"
slsarah,Sarah,"What a shame. I love The Sims, I've spent hundred of hours playing the Sims 2 and Sims 3, but this game is just.. bad. It's like the Sims you know, but cutesified and stripped down to its bare bones. I was so excited to play but now I wish I'd invested in an expansion for the Sims 3 instead. Open World is gone, there's nowhere for your sim to go except hang out on their lot. Even if you get them to go to the lot next door, it triggers a loading screen. The pretty houses you see in the distance? They don't really exist, you can't visit them, and no one lives in them. I can't put my finger on it, but it feels like the soul's been taken out of the game I knew and loved. It feels like this game is for a really young audience rather than a wide range of players.",4,0,-1,"April 12, 2022"
76561199063147334,Xenon The Noble,"Game is good, or was good. No DLC worth buying in a long time. I play it a lot. Would love to throw $$ at some new good content. Mostly woke stuff of late. EA seems to have lost the creativity of Maxis and is just pandering to a niche in their customer base. Get some mods. Most of my complaints are about EA, not the game. If the EA App lets you play. EA has had reports for 5 months of people not being able to start the game, they have done nothing. So, if you buy it your'e trusting EA, which you shouldn't do. Edit: New ""Life and Death"" and ""Crystal Creations"" DLC seems to be good. Crysal C is buggy tho. Maybe EA got some people with imagination back?",0,0,1,June 10
76561199229646867,Mustard,Best game ever!!!!,6,0,1,"April 3, 2023"
magebit,Magebit,I love The Sims but it shouldn't cost $1200 to own the whole game. Maybe like 50% that price.,2,0,1,September 3
hermioneje,dawny,I really love sims I bought some packs I can’t wait to get them all I already got 25. Hours into the game I recommend this game,2,0,1,March 18
76561198882099191,i'm baby,Product received for free OBSESSED,2,0,1,"December 4, 2023"
76561198883719224,Anubis_Junkie,ea launcher,3,0,-1,"June 23, 2023"
76561198946226040,WinterBear,its really slay,2,0,1,"May 14, 2023"
76561199439837735,buttercuup02,"i get very lost in time playing this game, it fully consumes and encapsulates me. not sure if that's a good thing or a bad thing.",3,0,1,"March 26, 2023"
76561198870544647,GodBoiGamer,by defualt not uncensored,2,0,-1,"February 24, 2023"
Kelperious,Kelper,astwydfr,2,0,1,"October 20, 2022"
76561198340103560,lawyerkitty,"its fine i guess. the sims 4 is an entirely mediocre, sometimes good, life simulator that costs lots of money or minimal knowledge of modding in order to be very fun. i regret ever playing the sims 3 because it screwed me over forever and now ill just keep playing these games despite not even liking them that much. dont play this it will change you and your bank account permanently",2,0,-1,"December 7, 2023"
SkyeDarkclawTheEpic,Skye Darkclaw,"The sims 4 has finally gone free to play and ultimately I must say this game is very very enjoyable. If you want the short answer, definitely give it a try. The base game is decent fun with mods and getting packs can enhance your experience (given you research before you buy them) I am a very big fan of the sims 4, its the first and only sims game i have played up to this point. But after playing all the DLC packs, and playing for over 1,000 hours (Holy ♥♥♥♥, also steam time is wrong) I feel I need to give the sims 4 a proper review treatment. I want to preface this by saying I really do love this game but after playing it for so long I have a bit of a mixed love for it. This base game is empty, you need expansions to get the full picture, the whole game revolves around these packs. You will at some point be blocked off from enjoying the whole thing without mods or buying a pack. There is fun to be had but it doesn't get into much depth, you will get bored if you try to make this into a serious life sim without packs/mods. But the problem with the packs has become very pronounced over this past year (2023), having every single expansion is great it gives you so many options, however it makes the game so bloated every pack wants you to experience the whole thing right now (except for Seasons and Growing Together) so each pack is always begging for you to do something with them. Another problem with the packs is how it really starts to show they are reaching the limits of this game's engine. You can update games as much as you want but they have a limit of game changing updates before the cracks start to show, and that is definitely the case here. The game slows down constantly, NPCs are confused, the game will randomly soft-reset all the characters. Its a mess, this game is 10 years old and it shows. But especially now the sims 4 seems to be grasping for any money it can with these packs. The last pack at the time of writing this, For Rent, is extremely empty, I thought it would be fun but there is so little content there and what is there is clearly unfinished and very buggy. However this is sold with a 40$ price tag, same as packs like seasons and high school years, when in comparison this has the content of a 20$ pack, not even. Some of these packs need to be lowered in price, Get To Work for example, is so small in comparison to most packs and a lot of the pack is broken becuase its as old as this game. Still 40$. The Sims 4 itself is not a bad game, its a really decent life sim and I am glad its free now. But the pack system they have built into this game is ultimately going to kill it. I honestly cannot encourage you to invest into all the packs like I tried to I know the sims 5 (Project renee) is coming soon, however they have stated that will be more of a spin-off and that they are just planning to keep making sims 4 content for the foreseeable future. (Also there will be a item shop or battlepass in the Sims 5 which makes me afraid already) There's only so many 40$ packs you can churn out before A. you run out of ideas, B. people stop buying, or C. the game starts breaking under the amount of updates. I suppose this is less of a review and more of a rant on the current state of this game, but I feel its important to point out for this game. Point is thats what I have to say about it, EA please dont run this game into the ground anymore than you have, just let it go",2,0,1,"December 26, 2022"
76561198343978393,Starsby,"First I buy it for money, try to play, and suddenly I need an access code, and an account on some other platform, Make an account, suddenly the account doesn't work. Buy the game on steam, Steam game doesn't work either. Game comes out for free. Downloaded 18 GB of data, took an hour, and now it needs EXTRA downloadables from the appstore to run.  So, basically I paid twice, could play neither times, waited an hour for it to download, and then it wouldn't run again. Unbelieveable.",2,0,-1,"November 3, 2022"
lumzs,Lum,this game will take away my pain,2,0,1,"October 18, 2022"
76561199136779162,一眼万年,傻逼游戏，不是丢存档就是进不去游戏，我草你妈的能干干不能干就你妈抓紧黄，傻逼玩意,2,0,-1,"August 10, 2022"
76561198997570444,iuh,why are the dlcs so overpriced,3,0,-1,"January 22, 2022"
76561198801155775,melmo,get packs. just do it.,2,0,1,"December 30, 2021"
76561198272746354,ุ,Expensive DLC. Overpriced DLC. What a joke!,3,0,-1,"October 11, 2021"
76561199009779284,Angycatto,like its fun like a creative space something like that... its fun la go play one la.. very kalm no shooting shooting and all oso..,2,0,1,"August 4, 2021"
cweepster,Creep,If you enjoy living vicariously through digital entities rather than actually having a life. I highly recommend playing this. Especially if you have an addictive personality when it comes to anything that can possibly bring you any sort of serotonin.,2,0,1,"June 15, 2022"
thisiswear,Calango da Crypto,"This game is exactly what I was looking for. I'm glad I sold my son on the brazillian version of e-bay just so I could buy this ♥♥♥♥♥♥ remake of The Sims 3 sprinkled with a lot of ♥♥♥♥♥♥♥♥ and divided into a thousand pieces so I can have the pleasure of, not only buying and playing the game, but also assembling it through time. This overpriced simulator of dying because your sim has decided to swim on his own in the middle of winter is a great addition to your steam library, trust me. EA Games, it's in the game... or perhaps in one of its 765 DLC's. My favourite DLC is the Jack Sparrow's expansion pack, which I didn't download from steam, just to be clear.",3,0,-1,"February 8, 2022"
